coding_id,token_id,family,term,kwic_line,doc_id,year,decade,genre,source,left,target,right,context
mgc1083,mg0468,boo,booing,164,429174,2002,2000,MAG,SportingNews,the jeers on his first shot . Then he heard more,booing,", louder and louder throughout the game . He finished that","the jeers on his first shot . Then he heard more booing , louder and louder throughout the game . He finished that"
mgc1084,mg0303,boo,booing,116,3457,1914,1910,FIC,AdesFables,"he had been sitting on the Fence for many years ,",booing,"those who tried to saw Wood , his Satellites began coaxing him","he had been sitting on the Fence for many years , booing those who tried to saw Wood , his Satellites began coaxing him"
mgc1085,mg0523,boo,boos,136,16341,1935,1930,FIC,Mov:NightAtOperaA,wig - speaks - turns and goes to b.g. - Audience,boos,o.s. - LASPARY ( o.s . ) Never in my life (,wig - speaks - turns and goes to b.g. - Audience boos o.s. - LASPARY ( o.s . ) Never in my life (
mgc1086,mg0813,ooh,oohing,18,4090158,2010,2010,FIC,Bk:WannaGetLucky?,"opinion . As usual , a crowd clustered under them ,",oohing,and ahhing . Continues ...,"opinion . As usual , a crowd clustered under them , oohing and ahhing . Continues ..."
mgc1087,mg1099,shoo,shooing,115,466902,1918,1910,MAG,Harpers,bet if her town was bombarded she 'd go right on,shooing,the flies out of her kitchen and mopping up her pantry floor,bet if her town was bombarded she 'd go right on shooing the flies out of her kitchen and mopping up her pantry floor
mgc1088,mg0376,boo,booing,122,10336,1955,1950,FIC,BangDrumSlowly,"arm at them and waved and smiled , like I thought",booing,"was a compliment , and they stopped booing and laughed , and","arm at them and waved and smiled , like I thought booing was a compliment , and they stopped booing and laughed , and"
mgc1089,mg0257,boo,booed,226,648988,2005,2000,NEWS,NYT,#you become a distraction . No one likes to be,booed,", and his teammates know he wants to be traded . It","#you become a distraction . No one likes to be booed , and his teammates know he wants to be traded . It"
mgc1090,mg0450,boo,booing,19,14640,1993,1990,FIC,Play:ThreeAmericanisms,to boo too so my voice 'll get lost in the,booing,and they will henceforth get lost and be gone and not notice,to boo too so my voice 'll get lost in the booing and they will henceforth get lost and be gone and not notice
mgc1091,mg0863,shoo,shooed,190,1581,1905,1900,FIC,TalesRoad,for good . The ' hoppers came abuzzin ' But I,shooed,"them all away , Next blew the hot winds furious ; Still","for good . The ' hoppers came abuzzin ' But I shooed them all away , Next blew the hot winds furious ; Still"
mgc1092,mg0491,boo,booing,130,4177085,2016,2010,MAG,Salon,experience to have an entire crowd of people . . .,booing,you and it 's especially unique when they 're actually saying,experience to have an entire crowd of people . . . booing you and it 's especially unique when they 're actually saying
mgc1093,mg0773,ooh,oohed,5,54621,1997,1990,FIC,SouthernRev,"finally the baby lay curled in a tiny red ball ,",oohed,"and aahed over by Mama , and Tom stood up . #","finally the baby lay curled in a tiny red ball , oohed and aahed over by Mama , and Tom stood up . #"
mgc1094,mg0787,ooh,oohing,20,10053,1934,1930,FIC,UnfinishedCathedral,"no , "" she exclaimed , and took his hand ,",oohing,"earnestly into his face . "" Let some eloquent man like Brekker","no , "" she exclaimed , and took his hand , oohing earnestly into his face . "" Let some eloquent man like Brekker"
mgc1095,mg0851,ooh,oohs,35,4163091,2013,2010,FIC,GettysburgRev,toward the men in the first row of tables. The bending elicited the predictable,oohs,"and exhortations. Another linebacker type, maybe the bartender's brother, was stationed","toward the men in the first row of tables. The bending elicited the predictable oohs and exhortations. Another linebacker type, maybe the bartender's brother, was stationed"
mgc1096,mg1124,shoo,shooing,82,23628,1951,1950,FIC,Harpers,"shrugs ) apparently from nowhere , and Denis is kept busy",shooing,minors out of the place . But on Sunday nights the bar,"shrugs ) apparently from nowhere , and Denis is kept busy shooing minors out of the place . But on Sunday nights the bar"
mgc1097,mg0259,boo,booed,36,112386,2006,2000,MAG,SportsIll,#If the players here have been spoiled by not being,booed,"and we 've changed that , "" relief pitcher Randy Flores says","#If the players here have been spoiled by not being booed and we 've changed that , "" relief pitcher Randy Flores says"
mgc1098,mg0870,shoo,shooed,123,2560,1912,1910,FIC,MeltingMolly,the bottle encounters of the night before -- saw Mr. Johnson,shooed,off down the street by Mrs. Johnson ; saw the doctor 's,the bottle encounters of the night before -- saw Mr. Johnson shooed off down the street by Mrs. Johnson ; saw the doctor 's
mgc1099,mg0059,boo,booed,153,708188,1944,1940,NEWS,NYT-Reg,#which the Dewey caravan passed . Many spectators in Scranton,booed,"Mr. Dewey , and many called out "" We want Roosevelt .","#which the Dewey caravan passed . Many spectators in Scranton booed Mr. Dewey , and many called out "" We want Roosevelt ."
mgc1100,mg0619,boo,boos,13,214927,1969,1960,MAG,Time,The audience response at the Hamburg premiere was a blend of,boos,"and bravos , although applause predominated at a different","The audience response at the Hamburg premiere was a blend of boos and bravos , although applause predominated at a different"
mgc1101,mg0726,boo,boos,32,4116014,2011,2010,NEWS,USAToday,a deliberately provocative title that has won its author public,boos,"and even death threats . # "" Solitude is important , ""","a deliberately provocative title that has won its author public boos and even death threats . # "" Solitude is important , """
mgc1102,mg1352,wow,wowed,37,387094,2002,2000,MAG,Environmental,"#with herds of buffaloe , Elk Antelopes , "" the",wowed,"explorers reported , according to The Way to the Western Sea by","#with herds of buffaloe , Elk Antelopes , "" the wowed explorers reported , according to The Way to the Western Sea by"
mgc1103,mg0258,boo,booed,264,780530,2005,2000,FIC,Mov:Munich,#to the funerals because she did n't want to be,booed,. It 's a good sign that you did n't ask questions,#to the funerals because she did n't want to be booed . It 's a good sign that you did n't ask questions
mgc1104,mg0077,boo,booed,231,305655,1949,1940,MAG,Time,#and the crowd really let go . A hard-bitten minority,booed,", but they were drowned out by the cheers . It was","#and the crowd really let go . A hard-bitten minority booed , but they were drowned out by the cheers . It was"
mgc1105,mg0243,boo,booed,14,634258,2002,2000,NEWS,Chicago,"#is down to this : hitting around .210 , getting",booed,and having fans outwardly question whether he 's trying . # The,"#is down to this : hitting around .210 , getting booed and having fans outwardly question whether he 's trying . # The"
mgc1106,mg1141,shoo,shooing,25,728025,1969,1960,NEWS,WallStJrnl,", "" he says . "" Then , I 'm always",shooing,away people who come on my land to pick the stuff .,", "" he says . "" Then , I 'm always shooing away people who come on my land to pick the stuff ."
mgc1107,mg0333,boo,booing,125,454773,1937,1930,MAG,Atlantic,"I sneaked off toward the barrera , and the shouting and",booing,were terrific . Eventually I did place the banderillas ? not k,"I sneaked off toward the barrera , and the shouting and booing were terrific . Eventually I did place the banderillas ? not k"
mgc1108,mg0231,boo,booed,166,5243035,1999,1990,TV/MOV,Freaks and Geeks,#got booed off the stage . We did n't get,booed,off the stage . So what do you say ? You wan,#got booed off the stage . We did n't get booed off the stage . So what do you say ? You wan
mgc1109,mg0115,boo,booed,18,207735,1964,1960,MAG,Time,"#than at San Francisco in July , where Republican delegates",booed,"and hissed newsmen from the floor . In contrast , never has","#than at San Francisco in July , where Republican delegates booed and hissed newsmen from the floor . In contrast , never has"
mgc1110,mg0405,boo,booing,46,728346,1970,1970,NEWS,Chicago,had demonstrated this ' by walking calmly in the vicinity of,booing,demonstrators . and entering his car outside Parliament house .,had demonstrated this ' by walking calmly in the vicinity of booing demonstrators . and entering his car outside Parliament house .
mgc1111,mg0702,boo,boos,187,44249,1999,1990,FIC,Analog,had a considerable following . But there were also scattered,boos,", and even one raucous shout of , "" We want Michael","had a considerable following . But there were also scattered boos , and even one raucous shout of , "" We want Michael"
mgc1112,mg1111,shoo,shooing,28,221811,1939,1930,MAG,Time,"(Maharajas rarely carry a cent in their pantaloons ) ,",shooing,"away swindlers , for whom he has a keen nose . #","(Maharajas rarely carry a cent in their pantaloons ) , shooing away swindlers , for whom he has a keen nose . #"
mgc1113,mg1234,shoo,shooing,68,4164329,2017,2010,FIC,Bk:Devoted:Novel,", Thelma gently scolded him like a mother hen , practically",shooing,"him out of the house . "" You 've got bishop work",", Thelma gently scolded him like a mother hen , practically shooing him out of the house . "" You 've got bishop work"
mgc1114,mg0654,boo,boos,75,774125,1977,1970,NF/ACAD,TasteAmerica,"excoriating "" those "" on "" welfare . "" A few",boos,"broke from the floor , to be lost in louder booing from","excoriating "" those "" on "" welfare . "" A few boos broke from the floor , to be lost in louder booing from"
mgc1115,mg0854,ooh,oohs,38,5020024,2018,2010,NEWS,cleveland.com,impressive when rolling out our scrambling around. Those completions drew almost as many',oohs,"' as the deep balls in the finale. # "" This dude just rolled","impressive when rolling out our scrambling around. Those completions drew almost as many' oohs ' as the deep balls in the finale. # "" This dude just rolled"
mgc1116,mg0609,boo,boos,3,725895,1966,1960,NEWS,NYT-Let,"profit rules , offered in the recently completed",Boos,"Alien report on the over-the-counter markets , is hardly","profit rules , offered in the recently completed Boos Alien report on the over-the-counter markets , is hardly"
mgc1117,mg0251,boo,booed,159,640240,2004,2000,NEWS,Denver,"#Tito of Yugoslavia in 1964 , and in 1968 was",booed,off a Broadway stage - for all the right reasons . #,"#Tito of Yugoslavia in 1964 , and in 1968 was booed off a Broadway stage - for all the right reasons . #"
mgc1118,mg0594,boo,boos,72,204861,1960,1960,MAG,Time,"he 's brooding . "" When Mantle is down , the",boos,begin to rumble throughout Yankee Stadium even before he steps,"he 's brooding . "" When Mantle is down , the boos begin to rumble throughout Yankee Stadium even before he steps"
mgc1119,mg1194,shoo,shooing,77,30308,2003,2000,FIC,StreetDreams,gasp and turned around . A man wearing a toque was,shooing,"me away with dismissive hands . "" Zis is a food establishment","gasp and turned around . A man wearing a toque was shooing me away with dismissive hands . "" Zis is a food establishment"
mgc1120,mg0577,boo,boos,64,715831,1953,1950,NEWS,NYT-Reg,. Mr. Connolly quickly roused the Ryan followers to volleys of,boos,"as he assailed David Beck , head of the International",". Mr. Connolly quickly roused the Ryan followers to volleys of boos as he assailed David Beck , head of the International"
mgc1121,mg0049,boo,booed,180,705128,1940,1940,NEWS,NYT-Reg,"#fans , the gathering could boo , too . It",booed,"President Roosevelt , all New Dealers , Mayor La Guardia ,","#fans , the gathering could boo , too . It booed President Roosevelt , all New Dealers , Mayor La Guardia ,"
mgc1122,mg0895,shoo,shooed,194,468813,1930,1930,MAG,Harpers,that idiotic basement listening to a servants ' chorus . I,shooed,them all upstairs into our kitchenette and yanked open drawers,that idiotic basement listening to a servants ' chorus . I shooed them all upstairs into our kitchenette and yanked open drawers
mgc1123,mg0119,boo,booed,115,96893,1965,1960,MAG,SportsIll,#1948 he had become a certified ex-celebrity . The crowd,booed,him so lustily when he came to bat in one exhibition game,#1948 he had become a certified ex-celebrity . The crowd booed him so lustily when he came to bat in one exhibition game
mgc1124,mg1389,wow,wowed,98,4162232,2015,2010,FIC,Confrontation,"#like the meekest man on the planet , was suitably",wowed,", told me to go ahead -- "" whatever you think is","#like the meekest man on the planet , was suitably wowed , told me to go ahead -- "" whatever you think is"
mgc1125,mg0598,boo,boos,90,205861,1961,1960,MAG,Time,205862,Boos,for Bobby # Mail to Democratic National Headquarters has run,205862 Boos for Bobby # Mail to Democratic National Headquarters has run
mgc1126,mg0797,ooh,oohing,11,39352,1995,1990,FIC,HarpersMag,# He passes around snapshots of his ranch and we sit,oohing,and aahing while holding our lemonades between our knees . It 's,# He passes around snapshots of his ranch and we sit oohing and aahing while holding our lemonades between our knees . It 's
mgc1127,mg1431,wow,wowing,31,5009109,2019,2010,MAG,Gizmodo,#starred in . # Advertisement # When it comes to,wowing,your friends with a deep knowledge of the works of a particular,#starred in . # Advertisement # When it comes to wowing your friends with a deep knowledge of the works of a particular
mgc1128,mg1027,shoo,shooed,6,38214,2000,2000,FIC,SouthernRev,he 'd thought . But his lips stuck together . She,shooed,"at him with her hands , and he realized he was still","he 'd thought . But his lips stuck together . She shooed at him with her hands , and he realized he was still"
mgc1129,mg0767,ooh,oohed,18,773510,1968,1960,NF/ACAD,BroadcastManagement,"in one way , that 's a lot of money .",oohed,"at in another way , it 's a lot of progress .","in one way , that 's a lot of money . oohed at in another way , it 's a lot of progress ."
mgc1130,mg0245,boo,booed,114,429174,2002,2000,MAG,SportingNews,"#in Boston , mind you-hated Walker . Hated him .",Booed,"him relentlessly , like the time in April 1999 when Walker began","#in Boston , mind you-hated Walker . Hated him . Booed him relentlessly , like the time in April 1999 when Walker began"
mgc1131,mg0873,shoo,shooed,225,2826,1914,1910,FIC,WithTorchy,"tick of six-forty-five , and inside of three minutes Aunty has",shooed,"us into the dinin ' room . And , say , the","tick of six-forty-five , and inside of three minutes Aunty has shooed us into the dinin ' room . And , say , the"
mgc1132,mg0948,shoo,shooed,235,216020,1968,1960,MAG,Time,in their own responses . Nostalgia is a bug not easily,shooed,". # Love-Hate . For Disney , nostalgia was an article of","in their own responses . Nostalgia is a bug not easily shooed . # Love-Hate . For Disney , nostalgia was an article of"
mgc1133,mg0442,boo,booing,103,16194,1990,1990,FIC,Mov:ScenesFromMall,. . twenty . . . A couple of kids start,booing,sympathetically from within . -- 3 -- NICK (grins ) Allies,. . twenty . . . A couple of kids start booing sympathetically from within . -- 3 -- NICK (grins ) Allies
mgc1134,mg0648,boo,boos,106,732128,1975,1970,NEWS,Chicago,to crithe . The statement was met with a chorus of,boos,"from the courtroom spectators , but Judge Brown made no move to","to crithe . The statement was met with a chorus of boos from the courtroom spectators , but Judge Brown made no move to"
mgc1135,mg0828,ooh,oohs,12,14383,1976,1970,FIC,Play:WePeople,emphasis of light is on Bailey and Lucy. The minuet concludes to handclapping and,oohs,"of appreciative feminine voices in the sound track -- "" Beautiful, "" "" Oh","emphasis of light is on Bailey and Lucy. The minuet concludes to handclapping and oohs of appreciative feminine voices in the sound track -- "" Beautiful, "" "" Oh"
mgc1136,mg0078,boo,booed,12,431409,1950,1950,MAG,ReadersDigest,"#his corner , and inspected his manicure while the crowd",booed,and cheered . From time to time Gorgeous removed a gold bobby,"#his corner , and inspected his manicure while the crowd booed and cheered . From time to time Gorgeous removed a gold bobby"
mgc1137,mg0934,shoo,shooed,13,92460,1959,1950,MAG,SportsIll,"occupied in Louisville , Wichita and Indianapolis before being",shooed,away by Standke . The remarkable fact is that responsible,"occupied in Louisville , Wichita and Indianapolis before being shooed away by Standke . The remarkable fact is that responsible"
mgc1138,mg0646,boo,boos,81,16135,1975,1970,FIC,Mov:Nashville,welcome -- a get-well welcome for Barbara-Jean . And as the,boos,"change to applause , Barnett makes his way up the ramp to","welcome -- a get-well welcome for Barbara-Jean . And as the boos change to applause , Barnett makes his way up the ramp to"
mgc1139,mg0718,boo,boos,243,648988,2005,2000,NEWS,NYT,"# When the season started , Raptors fans greeted him with",boos,". Once with the Nets , he admitted to John Thompson on","# When the season started , Raptors fans greeted him with boos . Once with the Nets , he admitted to John Thompson on"
mgc1140,mg0193,boo,booed,87,432335,1987,1980,MAG,Newsweek,"#more than 20,600 Americans . Vice President George Bush was",booed,during his keynote address when he urged increased AIDS testing,"#more than 20,600 Americans . Vice President George Bush was booed during his keynote address when he urged increased AIDS testing"
mgc1141,mg0252,boo,booed,219,775898,2004,2000,NF/ACAD,WhoAreWe?Challenges,"#red , white , and green flags "" ; they",booed,"when "" The Star-Spangled Banner "" was played ; they "" pelted","#red , white , and green flags "" ; they booed when "" The Star-Spangled Banner "" was played ; they "" pelted"
mgc1142,mg0635,boo,boos,109,491263,1971,1970,MAG,SatEvePost,"allow a mistake , or a series of them , or",boos,"from the crowd ( ya bum , ya ! ) to upset","allow a mistake , or a series of them , or boos from the crowd ( ya bum , ya ! ) to upset"
mgc1143,mg0048,boo,booed,154,494169,1940,1940,MAG,NewRepublic,#it is reasonable to suppose that the hostile crowd which,booed,Mr. Wallace on his arrival was either paid by or influenced by,#it is reasonable to suppose that the hostile crowd which booed Mr. Wallace on his arrival was either paid by or influenced by
mgc1144,mg0482,boo,booing,172,4121318,2011,2010,FIC,Bk:Suckerpunch,"pumping their fists under a dome of smoke , cheering and",booing,", their night made or ruined because I walked out while Porter","pumping their fists under a dome of smoke , cheering and booing , their night made or ruined because I walked out while Porter"
mgc1145,mg1169,shoo,shooing,26,25018,1993,1990,FIC,VoiceInWind,"folks ! "" She waved her hand as if she were",shooing,"away pesky gnats . "" You folks , "" she said ,","folks ! "" She waved her hand as if she were shooing away pesky gnats . "" You folks , "" she said ,"
mgc1146,mg0118,boo,booed,24,492050,1965,1960,MAG,SatEvePost,#. Whereas in Lawrence 's play the boy had been,booed,and jeered at by a crowd of townspeople when he first came,#. Whereas in Lawrence 's play the boy had been booed and jeered at by a crowd of townspeople when he first came
mgc1147,mg0032,boo,booed,241,490300,1934,1930,MAG,NewYorker,"#an old lady , or something : the crowd had",booed,", more blows had been struck , and the cops suddenly urged","#an old lady , or something : the crowd had booed , more blows had been struck , and the cops suddenly urged"
mgc1148,mg1222,shoo,shooing,21,4122089,2012,2010,FIC,Analog,"approved course of action for every imaginable situation , and",shooing,"away anyone who might say an unauthorized "" Hello "" to an","approved course of action for every imaginable situation , and shooing away anyone who might say an unauthorized "" Hello "" to an"
mgc1149,mg0527,boo,boos,178,701976,1936,1930,NEWS,NYT-Reg,"William Randolph Hearst . A chorus ' of groans and """,boos,""" arose . "" Remember , "" she continued , "" that","William Randolph Hearst . A chorus ' of groans and "" boos "" arose . "" Remember , "" she continued , "" that"
mgc1150,mg1281,shoo,shoos,19,16055,1988,1980,FIC,Mov:MysticPizza,maternally at Jojo . LEONAManny says you 're pregnant . Leona,shoos,"Kat away and slides in next to Jojo . LEONAHoney , you","maternally at Jojo . LEONAManny says you 're pregnant . Leona shoos Kat away and slides in next to Jojo . LEONAHoney , you"
mgc1151,mg1382,wow,wowed,11,4141057,2013,2010,MAG,GolfMag,"#, streamsongresort.com # Our course ranking panelists were",wowed,"by both Streamsong 's Red and Blue courses , but Red gets","#, streamsongresort.com # Our course ranking panelists were wowed by both Streamsong 's Red and Blue courses , but Red gets"
mgc1152,mg0129,boo,booed,250,275314,1968,1960,MAG,Time,#the breakdown of order and respect . When the hecklers,booed,", Wallace bowed and blew them kisses . "" They got me","#the breakdown of order and respect . When the hecklers booed , Wallace bowed and blew them kisses . "" They got me"
mgc1153,mg0525,boo,boos,260,701483,1935,1930,NEWS,NYT-Reg,"to find the method . "" He was interrupted by more",boos,". "" The method is secondary , "" he finally managed to","to find the method . "" He was interrupted by more boos . "" The method is secondary , "" he finally managed to"
mgc1154,mg0535,boo,boos,26,704831,1940,1940,NEWS,NYT-Reg,of Indiana placed Wendell L. Willkie in nomination . Mingled,boos,and cheers followed Mr. Halleck 's assertion that his candidate,of Indiana placed Wendell L. Willkie in nomination . Mingled boos and cheers followed Mr. Halleck 's assertion that his candidate
mgc1155,mg0331,boo,booing,155,10078,1936,1930,FIC,GoneWithWind,Every once in a while we could hear the crowd outside,booing,", and we knew why , but the chief did n't .","Every once in a while we could hear the crowd outside booing , and we knew why , but the chief did n't ."
mgc1156,mg0645,boo,boos,52,10595,1975,1970,FIC,LastValley,acknowledge their right to drown him out with their hisses and,boos,and sporadic shouts . The audience clearly favored the other,acknowledge their right to drown him out with their hisses and boos and sporadic shouts . The audience clearly favored the other
mgc1157,mg0597,boo,boos,56,721857,1961,1960,NEWS,NYT-Reg,station and at the exit . The cheers were mixed with,boos,"and whistles . Riding in a 1961 Ford convertible , and surrounded","station and at the exit . The cheers were mixed with boos and whistles . Riding in a 1961 Ford convertible , and surrounded"
mgc1158,mg0131,boo,booed,3,273726,1969,1960,MAG,Time,"#he urged building workers to increase their productivity , they",booed,again . He advised the unionists to end other practices that,"#he urged building workers to increase their productivity , they booed again . He advised the unionists to end other practices that"
mgc1159,mg0567,boo,boos,253,431409,1950,1950,MAG,ReadersDigest,"crowd , it set up a crescendo chorus of catcalls and",boos,. Wagner was so impressed by his reception that he dreamed up,"crowd , it set up a crescendo chorus of catcalls and boos . Wagner was so impressed by his reception that he dreamed up"
mgc1160,mg0643,boo,boos,202,731239,1974,1970,NEWS,CSMonitor,19740305_3 txt To a chorus of,boos,", Harold Wilson returned to No. 10 Downing Street as prime","19740305_3 txt To a chorus of boos , Harold Wilson returned to No. 10 Downing Street as prime"
mgc1161,mg1401,wow,wowing,28,228082,1948,1940,MAG,Time,"#her with excited greetings . Said Jennie , who began",wowing,U.S. concert audiences after she got out of France in 1940 :,"#her with excited greetings . Said Jennie , who began wowing U.S. concert audiences after she got out of France in 1940 :"
mgc1162,mg1166,shoo,shooing,1,773682,1992,1990,NF/ACAD,LifeOnDryLine,left a barbed-wire gate too far from the adjoining fences while,shooing,"a calf through the opening on foot , and Dandy , tied","left a barbed-wire gate too far from the adjoining fences while shooing a calf through the opening on foot , and Dandy , tied"
mgc1163,mg0380,boo,booing,25,187374,1957,1950,MAG,Time,states predictably joined Republican Burdick in bipartisan,booing,"at Benson 's announcement . ' ' A shocking injustice ! ""","states predictably joined Republican Burdick in bipartisan booing at Benson 's announcement . ' ' A shocking injustice ! """
mgc1164,mg0730,boo,boos,191,4088035,2011,2010,NEWS,CSMonitor,"quip goes over well , a flash of anger if someone",boos,", and sadness when he mentions the shooting . # And it","quip goes over well , a flash of anger if someone boos , and sadness when he mentions the shooting . # And it"
mgc1165,mg0124,boo,booed,131,10491,1967,1960,FIC,EighthDay,#persecutors. |p236Early in her career Lily was often hissed or,booed,in the opera houses of Europe ; she waited tranquilly through the,#persecutors. |p236Early in her career Lily was often hissed or booed in the opera houses of Europe ; she waited tranquilly through the
mgc1166,mg1274,shoo,shoos,41,16251,1976,1970,FIC,Mov:NextStopGreenwich,the bathroom . -- 37 -- 25 . LIVING ROOM Bernstein,shoos,two or three cats off a spot on a sofa and they,the bathroom . -- 37 -- 25 . LIVING ROOM Bernstein shoos two or three cats off a spot on a sofa and they
mgc1167,mg0351,boo,booing,42,16691,1949,1940,FIC,Mov:EasyLiving,tense and silent at window which overlooks playing field . The,BOOING,comes over scene.145 MED . SHOT -- Pete . On his way,tense and silent at window which overlooks playing field . The BOOING comes over scene.145 MED . SHOT -- Pete . On his way
mgc1168,mg0894,shoo,shooed,116,10010,1930,1930,FIC,CharlieChanCarries,"to meet until seven , but Mr. Tait had sort of",shooed,"me out . "" "" Who else was in the lobby ?","to meet until seven , but Mr. Tait had sort of shooed me out . "" "" Who else was in the lobby ?"
mgc1169,mg1366,wow,wowed,72,49845,2004,2000,FIC,SouthernRev,"#specially to that one dance , and their two-step had",wowed,"their guests , if not themselves-and she was n't trying to dance","#specially to that one dance , and their two-step had wowed their guests , if not themselves-and she was n't trying to dance"
mgc1170,mg0541,boo,boos,208,149624,1940,1940,MAG,Time,"plant sprouted workers at every window , and up went the",boos,", loud , clear , mocking in the fresh Indian summer day","plant sprouted workers at every window , and up went the boos , loud , clear , mocking in the fresh Indian summer day"
mgc1171,mg0208,boo,booed,271,422103,1991,1990,MAG,Sierra,#The timber industry applauded and the environmental community,booed,". The big problem , complained critics like Chris Ballantyne ,","#The timber industry applauded and the environmental community booed . The big problem , complained critics like Chris Ballantyne ,"
mgc1172,mg0272,boo,booed,108,4129095,2013,2010,NEWS,USAToday,"#well -- Tuesday in Portland , Trail Blazers fans strangely",booed,him during player introductions -- he 's nothing short of,"#well -- Tuesday in Portland , Trail Blazers fans strangely booed him during player introductions -- he 's nothing short of"
mgc1173,mg1180,shoo,shooing,143,42349,1997,1990,FIC,Triquarterly,"the entryway , we felt the breeze from his bony hand",shooing,"us out . # "" See ? "" I said to the","the entryway , we felt the breeze from his bony hand shooing us out . # "" See ? "" I said to the"
mgc1174,mg1306,wow,wowed,76,239318,1957,1950,MAG,Time,#. # But it was in Burma that Benny really,wowed,"them . In Rangoon , Benny led his band dressed in pink","#. # But it was in Burma that Benny really wowed them . In Rangoon , Benny led his band dressed in pink"
mgc1175,mg1153,shoo,shooing,121,10643,1978,1970,FIC,FoolsDie,". I watched him as he went into the house ,",shooing,the last of the kids still playing on the lawn into the,". I watched him as he went into the house , shooing the last of the kids still playing on the lawn into the"
mgc1176,mg0604,boo,boos,216,723544,1963,1960,NEWS,Chicago,escorted outside . Altho there were a few scattered catcalls and,boos,", the crowd of 1,750 gave Stevenson two standing ovations at the","escorted outside . Altho there were a few scattered catcalls and boos , the crowd of 1,750 gave Stevenson two standing ovations at the"
mgc1177,mg1168,shoo,shooing,11,25013,1993,1990,FIC,ShadowBoxer,"Blood drew him out only once , abou bees , after",shooing,"a yellow jacket off his food . "" I saw a man","Blood drew him out only once , abou bees , after shooing a yellow jacket off his food . "" I saw a man"
mgc1178,mg0440,boo,booing,129,2642328,1989,1980,TV/MOV,Married with Children,"for seven years in a row . Why , hissing and",booing,"you actually seems to energize the whole convention . Peg , do","for seven years in a row . Why , hissing and booing you actually seems to energize the whole convention . Peg , do"
mgc1179,mg1164,shoo,shooing,80,10781,1989,1980,FIC,JoyLuckClub,"try to calm her down , but those hospital people keep",shooing,me out . Anytime someone official comes they ask me to leave,"try to calm her down , but those hospital people keep shooing me out . Anytime someone official comes they ask me to leave"
mgc1180,mg1139,shoo,shooing,131,216420,1965,1960,MAG,Time,"breezily for half an hour , even posed for cameramen before",shooing,them away with word that on doctor 's orders he will take,"breezily for half an hour , even posed for cameramen before shooing them away with word that on doctor 's orders he will take"
mgc1181,mg0575,boo,boos,204,714863,1952,1950,NEWS,Chicago,"provisions to adjust inequities , "" that the greatest wave of",boos,", hoots , and catcalls broke out . One elderly woman shook","provisions to adjust inequities , "" that the greatest wave of boos , hoots , and catcalls broke out . One elderly woman shook"
mgc1182,mg0225,boo,booed,169,652862,1997,1990,NEWS,NYT,"#career , bombed at the 1967 Monterey Pop Festival ,",booed,off the stage by a stoned audience that could n't follow her,"#career , bombed at the 1967 Monterey Pop Festival , booed off the stage by a stoned audience that could n't follow her"
mgc1183,mg0444,boo,booing,143,5221078,1990,1990,TV/MOV,Rocky V,"a new champion Tommy "" The Machine "" Gunn ! (",booing,) Congratulations . A sensational upset victory . You 're now,"a new champion Tommy "" The Machine "" Gunn ! ( booing ) Congratulations . A sensational upset victory . You 're now"
mgc1184,mg1103,shoo,shooing,15,2581,1922,1920,FIC,VehementFlame,"here . "" After that he was too much absorbed in",shooing,ants off the marmalade to give any thought to his wife .,"here . "" After that he was too much absorbed in shooing ants off the marmalade to give any thought to his wife ."
mgc1185,mg1451,wow,wows,20,337253,1988,1980,MAG,Time,"markets, the dollar moves in a startling new direction: upward. -- GM",wows,' em at the Waldorf. # 28 # World # The U. S. war,"markets, the dollar moves in a startling new direction: upward. -- GM wows ' em at the Waldorf. # 28 # World # The U. S. war"
mgc1186,mg1151,shoo,shooing,29,10616,1976,1970,FIC,yyy,a nearby barroom pass to and fro serving mint juleps and,shooing,away the cows that sometimes get loose and wander along the,a nearby barroom pass to and fro serving mint juleps and shooing away the cows that sometimes get loose and wander along the
mgc1187,mg1189,shoo,shooing,112,30669,2000,2000,FIC,WorldsHonor,", drag out that leftover turkey , "" Aleksandr said ,",shooing,"the children inside . "" No , Larisa , you can look",", drag out that leftover turkey , "" Aleksandr said , shooing the children inside . "" No , Larisa , you can look"
mgc1188,mg0322,boo,booing,58,701305,1935,1930,NEWS,NYT-Reg,"a series of roll-calls , cheers , rebel yells , and",booing,greeted the few brief remarks that were permitted . Rankin Tells,"a series of roll-calls , cheers , rebel yells , and booing greeted the few brief remarks that were permitted . Rankin Tells"
mgc1189,mg0721,boo,boos,180,112386,2006,2000,MAG,SportsIll,"part of the ownership group since 1996 , labeled it ,",boos,""" of frustration . "" A team that had won 205 games","part of the ownership group since 1996 , labeled it , boos "" of frustration . "" A team that had won 205 games"
mgc1190,mg0056,boo,booed,274,491902,1942,1940,MAG,SatEvePost,"#court , he was in for it . The crowd",booed,. The players griped with extra enthusiasm . Fort Wayne lost by,"#court , he was in for it . The crowd booed . The players griped with extra enthusiasm . Fort Wayne lost by"
mgc1191,mg0374,boo,booing,76,10336,1955,1950,FIC,BangDrumSlowly,", "" said Dutch . "" The press-box says they are",booing,me for working you before the All-Star Game . I can not,", "" said Dutch . "" The press-box says they are booing me for working you before the All-Star Game . I can not"
